time	1	2	3	4	5	6	7	8	9	10
00:00	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
00:05	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
00:10	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
00:15	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
00:20	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
00:25	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
00:30	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
00:35	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
00:40	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
00:45	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
00:50	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
00:55	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
01:00	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
01:05	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
01:10	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
01:15	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
01:20	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
01:25	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
01:30	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
01:35	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
01:40	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
01:45	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
01:50	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
01:55	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
02:00	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
02:05	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
02:10	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
02:15	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
02:20	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
02:25	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
02:30	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
02:35	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
02:40	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
02:45	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
02:50	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
02:55	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
03:00	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
03:05	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
03:10	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
03:15	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
03:20	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
03:25	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
03:30	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
03:35	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
03:40	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
03:45	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
03:50	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
03:55	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
04:00	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
04:05	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
04:10	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
04:15	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
04:20	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
04:25	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
04:30	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
04:35	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
04:40	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
04:45	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
04:50	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
04:55	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
05:00	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
05:05	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
05:10	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
05:15	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
05:20	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
05:25	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
05:30	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
05:35	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
05:40	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
05:45	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
05:50	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
05:55	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
06:00	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
06:05	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
06:10	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
06:15	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
06:20	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
06:25	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
06:30	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
06:35	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
06:40	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
06:45	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
06:50	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
06:55	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
07:00	4.9027781877810455	5.0	5.0	2.214041511880304	5.0	3.848126822083526	5.0	5.0	2.654154729463104	5.0
